#;name of the book;author;;move?;check?;released?;year;page;category;read?;reading?;tbr?;reread?;shelf;location;Info;image;#;;
3374;Yarali Kadin;Linda Schierse Leonard;Yarali Kadin. Linda Schierse Leonard;n/a;;;2024;216;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Yarali%20Kadin%20Linda%20Schierse%20Leonard;https://www.google.com/search?q=Yarali%20Kadin%20Linda%20Schierse%20Leonard&tbm=isch;2374; ;
3373;Feminizmin Yazgilari;Nancy Fraser;Feminizmin Yazgilari. Nancy Fraser;n/a;;;2025;368;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Feminizmin%20Yazgilari%20Nancy%20Fraser;https://www.google.com/search?q=Feminizmin%20Yazgilari%20Nancy%20Fraser&tbm=isch;2373; ;
3372;Adamlar ve Ogullar;Richard V. Reeves;Adamlar ve Ogullar. Richard V. Reeves;n/a;;;2024;290;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Adamlar%20ve%20Ogullar%20Richard%20V.%20Reeves;https://www.google.com/search?q=Adamlar%20ve%20Ogullar%20Richard%20V.%20Reeves&tbm=isch;2372; ;
3371;Mega Tehditler - Gelecegimizi Riske Atan On Tehlikeli Trend Ve Bunlardan Nasil Sağg Salim Cikariz;Nouriel Roubini;Mega Tehditler - Gelecegimizi Riske Atan On Tehlikeli Trend Ve Bunlardan Nasil Sağg Salim Cikariz. Nouriel Roubini;n/a;;;2025;368;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Mega%20Tehditler%20-%20Gelecegimizi%20Riske%20Atan%20On%20Tehlikeli%20Trend%20Ve%20Bunlardan%20Nasil%20Sa%C4%9Fg%20Salim%20Cikariz%20Nouriel%20Roubini;https://www.google.com/search?q=Mega%20Tehditler%20-%20Gelecegimizi%20Riske%20Atan%20On%20Tehlikeli%20Trend%20Ve%20Bunlardan%20Nasil%20Sa%C4%9Fg%20Salim%20Cikariz%20Nouriel%20Roubini&tbm=isch;2371; ;
3370;Feminizm Herkes Icindir - Tutkulu Politika;Bell Hooks;Feminizm Herkes Icindir - Tutkulu Politika. Bell Hooks;n/a;;;2026;146;Society & Culture;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Feminizm%20Herkes%20Icindir%20-%20Tutkulu%20Politika%20Bell%20Hooks;https://www.google.com/search?q=Feminizm%20Herkes%20Icindir%20-%20Tutkulu%20Politika%20Bell%20Hooks&tbm=isch;2370; ;
3369;Sevmek Sevilmek Cinsellik;Nihan Kaya;Sevmek Sevilmek Cinsellik. Nihan Kaya;n/a;;;2026;320;Psychology & Mental Life;✅;-;tbr?;📖;C-4;house-2;https://www.google.com/search?q=Sevmek%20Sevilmek%20Cinsellik%20Nihan%20Kaya;https://www.google.com/search?q=Sevmek%20Sevilmek%20Cinsellik%20Nihan%20Kaya&tbm=isch;2369; ;
3368;Toplumsal Cinsiyet ve Bilim;Evelyn Fox Keller;Toplumsal Cinsiyet ve Bilim. Evelyn Fox Keller;n/a;;;2007;232;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Toplumsal%20Cinsiyet%20ve%20Bilim%20Evelyn%20Fox%20Keller;https://www.google.com/search?q=Toplumsal%20Cinsiyet%20ve%20Bilim%20Evelyn%20Fox%20Keller&tbm=isch;2368; ;
3367;Aski Yeniden Icat Etmek - Patriyarka Heteroseksuel Iliskileri Nasil Sabote Ediyor?;Mona Chollet;Aski Yeniden Icat Etmek - Patriyarka Heteroseksuel Iliskileri Nasil Sabote Ediyor?. Mona Chollet;n/a;;;2023;256;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Aski%20Yeniden%20Icat%20Etmek%20-%20Patriyarka%20Heteroseksuel%20Iliskileri%20Nasil%20Sabote%20Ediyor?%20Mona%20Chollet;https://www.google.com/search?q=Aski%20Yeniden%20Icat%20Etmek%20-%20Patriyarka%20Heteroseksuel%20Iliskileri%20Nasil%20Sabote%20Ediyor?%20Mona%20Chollet&tbm=isch;2367; ;
3366;Hep Aska Dair;Bell Hooks;Hep Aska Dair. Bell Hooks;n/a;;;2018;215;Philosophy & Meaning;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Hep%20Aska%20Dair%20Bell%20Hooks;https://www.google.com/search?q=Hep%20Aska%20Dair%20Bell%20Hooks&tbm=isch;2366; ;
3365;Golgene Sahip Cik;Robert A. Johnson;Golgene Sahip Cik. Robert A. Johnson;n/a;;;2015;108;Psychology & Mental Life;✅;-;tbr?;📖;C-4;house-2;https://www.google.com/search?q=Golgene%20Sahip%20Cik%20Robert%20A.%20Johnson;https://www.google.com/search?q=Golgene%20Sahip%20Cik%20Robert%20A.%20Johnson&tbm=isch;2365; ;
3364;Oyunbozan Feministin El Kitabi;Sara Ahmed;Oyunbozan Feministin El Kitabi. Sara Ahmed;n/a;;;2024;320;Society & Culture;✅;Reading;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Oyunbozan%20Feministin%20El%20Kitabi%20Sara%20Ahmed;https://www.google.com/search?q=Oyunbozan%20Feministin%20El%20Kitabi%20Sara%20Ahmed&tbm=isch;2364; ;
3363;Asiri Seven Kadinlar;Robin Norwood;Asiri Seven Kadinlar. Robin Norwood;n/a;;;2019;328;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Asiri%20Seven%20Kadinlar%20Robin%20Norwood;https://www.google.com/search?q=Asiri%20Seven%20Kadinlar%20Robin%20Norwood&tbm=isch;2363; ;
3362;The Coddling of the American Mind - How Good Intentions and Bad Ideas Are Setting Up a Generation for Failure;Jonathan Haidt, Greg Lukianoff;The Coddling of the American Mind - How Good Intentions and Bad Ideas Are Setting Up a Generation for Failure. Jonathan Haidt, Greg Lukianoff;n/a;;;2019;352;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=The%20Coddling%20of%20the%20American%20Mind%20-%20How%20Good%20Intentions%20and%20Bad%20Ideas%20Are%20Setting%20Up%20a%20Generation%20for%20Failure%20Jonathan%20Haidt,%20Greg%20Lukianoff;https://www.google.com/search?q=The%20Coddling%20of%20the%20American%20Mind%20-%20How%20Good%20Intentions%20and%20Bad%20Ideas%20Are%20Setting%20Up%20a%20Generation%20for%20Failure%20Jonathan%20Haidt,%20Greg%20Lukianoff&tbm=isch;2362; ;
3361;Fazla Mesai - Neden Daha Kisa Bir Calisma Haftasina Ihtiyacimiz Var;Kyle Levis;Fazla Mesai - Neden Daha Kisa Bir Calisma Haftasina Ihtiyacimiz Var. Kyle Levis;n/a;;;2021;104;Work & Career;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Fazla%20Mesai%20-%20Neden%20Daha%20Kisa%20Bir%20Calisma%20Haftasina%20Ihtiyacimiz%20Var%20Kyle%20Levis;https://www.google.com/search?q=Fazla%20Mesai%20-%20Neden%20Daha%20Kisa%20Bir%20Calisma%20Haftasina%20Ihtiyacimiz%20Var%20Kyle%20Levis%20&tbm=isch;2361; ;
3360;The Canceling of the American Mind - How Cancel Culture Undermines Trust, Destroys Institutions, and Threatens Us All;Greg Lukianoff, Rikki Schlott;The Canceling of the American Mind - How Cancel Culture Undermines Trust, Destroys Institutions, and Threatens Us All. Greg Lukianoff, Rikki Schlott;n/a;;;2025;464;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=The%20Canceling%20of%20the%20American%20Mind%20-%20How%20Cancel%20Culture%20Undermines%20Trust,%20Destroys%20Institutions,%20and%20Threatens%20Us%20All%20Greg%20Lukianoff,%20Rikki%20Schlott;https://www.google.com/search?q=The%20Canceling%20of%20the%20American%20Mind%20-%20How%20Cancel%20Culture%20Undermines%20Trust,%20Destroys%20Institutions,%20and%20Threatens%20Us%20All%20Greg%20Lukianoff,%20Rikki%20Schlott&tbm=isch;2360; ;
3359;Asiri Dusunen Kadinlar - Overtinking;Susan Nolen Hoeksema;Asiri Dusunen Kadinlar - Overtinking. Susan Nolen Hoeksema;n/a;;;2023;344;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Asiri%20Dusunen%20Kadinlar%20-%20Overtinking%20Susan%20Nolen%20Hoeksema;https://www.google.com/search?q=Asiri%20Dusunen%20Kadinlar%20-%20Overtinking%20Susan%20Nolen%20Hoeksema&tbm=isch;2359; ;
3358;Ailenin Ilgasi - Bakim ve Ozgurlesme Icin Bir Manifesto;Sophie Lewis;Ailenin Ilgasi - Bakim ve Ozgurlesme Icin Bir Manifesto. Sophie Lewis;n/a;;;2025;128;Society & Culture;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Ailenin%20Ilgasi%20-%20Bakim%20ve%20Ozgurlesme%20Icin%20Bir%20Manifesto%20Sophie%20Lewis;https://www.google.com/search?q=Ailenin%20Ilgasi%20-%20Bakim%20ve%20Ozgurlesme%20Icin%20Bir%20Manifesto%20Sophie%20Lewis&tbm=isch;2358; ;
3357;Hic Kimsenin Kizi - Istismardan Kurtulmak ve Adalet Icin Mucadele;Virginia Roberts Giuffre;Hic Kimsenin Kizi - Istismardan Kurtulmak ve Adalet Icin Mucadele. Virginia Roberts Giuffre;n/a;;;2026;432;Biography & Life Stories;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Hic%20Kimsenin%20Kizi%20-%20Istismardan%20Kurtulmak%20ve%20Adalet%20Icin%20Mucadele%20Virginia%20Roberts%20Giuffre;https://www.google.com/search?q=Hic%20Kimsenin%20Kizi%20-%20Istismardan%20Kurtulmak%20ve%20Adalet%20Icin%20Mucadele%20Virginia%20Roberts%20Giuffre&tbm=isch;2357; ;
3356;Bana Bilgiclik Taslayan Adamlar;Rebecca Solnit;Bana Bilgiclik Taslayan Adamlar. Rebecca Solnit;n/a;;;2024;136;Society & Culture;✅;-;tbr?;📖;C-4;house-2;https://www.google.com/search?q=Bana%20Bilgiclik%20Taslayan%20Adamlar%20Rebecca%20Solnit;https://www.google.com/search?q=Bana%20Bilgiclik%20Taslayan%20Adamlar%20Rebecca%20Solnit&tbm=isch;2356; ;
3355;Yedi Olumcul Gunah ve Kadin;Elise Loehnen;Yedi Olumcul Gunah ve Kadin. Elise Loehnen;n/a;;;2025;408;Society & Culture;✅;-;tbr?;reread?;C-4;house-2;https://www.google.com/search?q=Yedi%20Olumcul%20Gunah%20ve%20Kadin%20Elise%20Loehnen;https://www.google.com/search?q=Yedi%20Olumcul%20Gunah%20ve%20Kadin%20Elise%20Loehnen&tbm=isch;2355; ;
3354;Dunyaya Cocuk Getirmek Ne Anlama Gelir?;Mara van der Lugt;Dunyaya Cocuk Getirmek Ne Anlama Gelir?. Mara van der Lugt;n/a;;;2026;352;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Dunyaya%20Cocuk%20Getirmek%20Ne%20Anlama%20Gelir?%20Mara%20van%20der%20Lugt;https://www.google.com/search?q=Dunyaya%20Cocuk%20Getirmek%20Ne%20Anlama%20Gelir?%20Mara%20van%20der%20Lugt&tbm=isch;2354; ;
3353;Insanlik 5.0: Yapay Zeka ile Kaynastigimizda;Ray Kurzweil;Insanlik 5.0: Yapay Zeka ile Kaynastigimizda. Ray Kurzweil;n/a;;;2025;488;category?;read?;-;📋;reread?;C-4;house-2;https://www.google.com/search?q=Insanlik%205.0:%20Yapay%20Zeka%20ile%20Kaynastigimizda%20Ray%20Kurzweil;https://www.google.com/search?q=Insanlik%205.0:%20Yapay%20Zeka%20ile%20Kaynastigimizda%20Ray%20Kurzweil&tbm=isch;2353; ;
3352;Irvin D. Yalom - Psikoterapi ve Insan Olmak Uzerine;Ruthellen Josselson;Irvin D. Yalom - Psikoterapi ve Insan Olmak Uzerine. Ruthellen Josselson;n/a;;;2022;152;Psychology & Mental Life;✅;-;tbr?;reread?;B-9;house-2;https://www.google.com/search?q=Irvin%20D.%20Yalom%20-%20Psikoterapi%20ve%20Insan%20Olmak%20Uzerine%20Ruthellen%20Josselson;https://www.google.com/search?q=Irvin%20D.%20Yalom%20-%20Psikoterapi%20ve%20Insan%20Olmak%20Uzerine%20Ruthellen%20Josselson&tbm=isch;2352; ;
3351;Muazzam Dunya - Bes Duyunun Otesine Yolculuk;Ed Yong;Muazzam Dunya - Bes Duyunun Otesine Yolculuk. Ed Yong;n/a;;;2025;520;category?;read?;-;📋;reread?;B-7;house-2;https://www.google.com/search?q=Muazzam%20Dunya%20-%20Bes%20Duyunun%20Otesine%20Yolculuk%20Ed%20Yong;https://www.google.com/search?q=Muazzam%20Dunya%20-%20Bes%20Duyunun%20Otesine%20Yolculuk%20Ed%20Yong&tbm=isch;2351; ;
3350;Kitaplarin Iyilestirme Gucu;Hwang BoReum;Kitaplarin Iyilestirme Gucu. Hwang BoReum;n/a;;;2025;192;Creativity & Expression;✅;-;tbr?;reread?;D-5;house-2;https://www.google.com/search?q=Kitaplarin%20Iyilestirme%20Gucu%20Hwang%20BoReum;https://www.google.com/search?q=Kitaplarin%20Iyilestirme%20Gucu%20Hwang%20BoReum&tbm=isch;2350; ;
3349;Hikayeni Yeniden Yaz;Ortamlarda Satilacak Bilgi;Hikayeni Yeniden Yaz. Ortamlarda Satilacak Bilgi;n/a;;;2025;264;category?;read?;-;📋;reread?;F-7;house-2;https://www.google.com/search?q=Hikayeni%20Yeniden%20Yaz%20Ortamlarda%20Satilacak%20Bilgi;https://www.google.com/search?q=Hikayeni%20Yeniden%20Yaz%20Ortamlarda%20Satilacak%20Bilgi&tbm=isch;2349; ;
3348;Akiskan Hayat;Zygmunt Bauman;Akiskan Hayat. Zygmunt Bauman;n/a;;;2020;208;category?;read?;-;📋;reread?;G-5;house-2;https://www.google.com/search?q=Akiskan%20Hayat%20Zygmunt%20Bauman;https://www.google.com/search?q=Akiskan%20Hayat%20Zygmunt%20Bauman&tbm=isch;2348; ;
3347;Akiskan Ask - Insan Iliskilerinin Dayaniksizligi;Zygmunt Bauman;Akiskan Ask - Insan Iliskilerinin Dayaniksizligi. Zygmunt Bauman;n/a;;;2023;206;category?;read?;-;📋;reread?;G-5;house-2;https://www.google.com/search?q=Akiskan%20Ask%20-%20Insan%20Iliskilerinin%20Dayaniksizligi%20Zygmunt%20Bauman;https://www.google.com/search?q=Akiskan%20Ask%20-%20Insan%20Iliskilerinin%20Dayaniksizligi%20Zygmunt%20Bauman&tbm=isch;2347; ;
3346;Akiskan Kotuluk;Zygmunt Bauman, Leondas Donskis;Akiskan Kotuluk. Zygmunt Bauman, Leondas Donskis;n/a;;;2022;224;category?;read?;-;📋;reread?;G-5;house-2;https://www.google.com/search?q=Akiskan%20Kotuluk%20Zygmunt%20Bauman,%20Leondas%20Donskis;https://www.google.com/search?q=Akiskan%20Kotuluk%20Zygmunt%20Bauman,%20Leondas%20Donskis&tbm=isch;2346; ;
3345;Akiskan Korku;Zygmunt Bauman;Akiskan Korku. Zygmunt Bauman;n/a;;;2020;224;category?;read?;-;📋;reread?;G-5;house-2;https://www.google.com/search?q=Akiskan%20Korku%20Zygmunt%20Bauman;https://www.google.com/search?q=Akiskan%20Korku%20Zygmunt%20Bauman&tbm=isch;2345; ;
3344;Metamorfozlar;Emanuele Coccia;Metamorfozlar. Emanuele Coccia;n/a;;;2024;216;category?;read?;-;📋;reread?;C-5;house-2;https://www.google.com/search?q=Metamorfozlar%20Emanuele%20Coccia;https://www.google.com/search?q=Metamorfozlar%20Emanuele%20Coccia&tbm=isch;2344; ;
3343;Antroposen Olayi - Yerkure, Tarih ve Biz;Christophe Bonneuil, Jean Baptiste Fressoz;Antroposen Olayi - Yerkure, Tarih ve Biz. Christophe Bonneuil, Jean Baptiste Fressoz;n/a;;;2025;312;category?;read?;-;📋;reread?;C-5;house-2;https://www.google.com/search?q=Antroposen%20Olayi%20-%20Yerkure,%20Tarih%20ve%20Biz%20Christophe%20Bonneuil,%20%20Jean%20Baptiste%20Fressoz;https://www.google.com/search?q=Antroposen%20Olayi%20-%20Yerkure,%20Tarih%20ve%20Biz%20Christophe%20Bonneuil,%20%20Jean%20Baptiste%20Fressoz&tbm=isch;2343; ;
3342;Kaosu Anlamlandirmak - Daha Iyi Bir Dunya Icin Daha Iyi Bir Ekonomi;J. Doyne Farmer;Kaosu Anlamlandirmak - Daha Iyi Bir Dunya Icin Daha Iyi Bir Ekonomi. J. Doyne Farmer;n/a;;;2025;448;category?;read?;-;📋;reread?;C-8;house-2;https://www.google.com/search?q=Kaosu%20Anlamlandirmak%20-%20Daha%20Iyi%20Bir%20Dunya%20Icin%20Daha%20Iyi%20Bir%20Ekonomi%20J.%20Doyne%20Farmer;https://www.google.com/search?q=Kaosu%20Anlamlandirmak%20-%20Daha%20Iyi%20Bir%20Dunya%20Icin%20Daha%20Iyi%20Bir%20Ekonomi%20J.%20Doyne%20Farmer&tbm=isch;2342; ;
3341;Anlam, Cesaret, Olum, Hiclik;Ferhat Jak Icoz;Anlam, Cesaret, Olum, Hiclik. Ferhat Jak Icoz;n/a;;;2025;464;category?;read?;-;📋;reread?;A-7;house-2;https://www.google.com/search?q=Anlam,%20Cesaret,%20Olum,%20Hiclik%20Ferhat%20Jak%20Icoz;https://www.google.com/search?q=Anlam,%20Cesaret,%20Olum,%20Hiclik%20Ferhat%20Jak%20Icoz&tbm=isch;2341; ;
3340;Kalp Saati - Burada ve Simdi Baglanti Kurmak;Irvin D. Yalom;Kalp Saati - Burada ve Simdi Baglanti Kurmak. Irvin D. Yalom;n/a;;;2025;304;category?;read?;-;📋;reread?;B-8;house-2;https://www.google.com/search?q=Kalp%20Saati%20-%20Burada%20ve%20Simdi%20Baglanti%20Kurmak%20Irvin%20D.%20Yalom;https://www.google.com/search?q=Kalp%20Saati%20-%20Burada%20ve%20Simdi%20Baglanti%20Kurmak%20Irvin%20D.%20Yalom&tbm=isch;2340; ;
3339;Sosyal Curume;Zeliha Burtek, Gulsen Iseri;Sosyal Curume. Zeliha Burtek, Gulsen Iseri;released;;yes;2025;184;Society & Culture;✅;-;tbr?;reread?;G-4;homelibrary;https://www.google.com/search?q=Sosyal%20Curume%20Zeliha%20Burtek,%20Gulsen%20Iseri;https://www.google.com/search?q=Sosyal%20Curume%20Zeliha%20Burtek,%20Gulsen%20Iseri&tbm=isch;2339; ;
3338;Milyonerlige Hizli Gecis - Servet Kazanmanin Sifresini Coz ve Zengin Yasa;M. J. Demarco;Milyonerlige Hizli Gecis - Servet Kazanmanin Sifresini Coz ve Zengin Yasa. M. J. Demarco;released;;yes;2023;520;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Milyonerlige%20Hizli%20Gecis%20-%20Servet%20Kazanmanin%20Sifresini%20Coz%20ve%20Zengin%20Yasa%20M.%20J.%20Demarco;https://www.google.com/search?q=Milyonerlige%20Hizli%20Gecis%20-%20Servet%20Kazanmanin%20Sifresini%20Coz%20ve%20Zengin%20Yasa%20M.%20J.%20Demarco&tbm=isch;2338; ;
3337;Milyoner Aklin Sirlari;T. Harv Eker;Milyoner Aklin Sirlari. T. Harv Eker;no;;;2007;187;category?;read?;-;📋;reread?;F-2;homelibrary;https://www.google.com/search?q=Milyoner%20Aklin%20Sirlari%20T.%20Harv%20Eker;https://www.google.com/search?q=Milyoner%20Aklin%20Sirlari%20T.%20Harv%20Eker&tbm=isch;2337; ;
3336;Histeri Bugun;Anouchka Grose (Derleyen);Histeri Bugun. Anouchka Grose (Derleyen);n/a;;;2025;160;category?;read?;-;📋;reread?;A-5;house-2;https://www.google.com/search?q=Histeri%20Bugun%20Anouchka%20Grose%20(Derleyen);https://www.google.com/search?q=Histeri%20Bugun%20Anouchka%20Grose%20(Derleyen)&tbm=isch;2336; ;
3335;Terapistime Anlatamadiklarim - Kendimizi Iyilestirmek Icin Anlattigimiz Gercekler;Michelle M. May;Terapistime Anlatamadiklarim - Kendimizi Iyilestirmek Icin Anlattigimiz Gercekler. Michelle M. May;n/a;;;2025;280;Psychology & Mental Life;✅;-;tbr?;reread?;B-9;house-2;https://www.google.com/search?q=Terapistime%20Anlatamadiklarim%20-%20Kendimizi%20Iyilestirmek%20Icin%20Anlattigimiz%20Gercekler%20Michelle%20M.%20May;https://www.google.com/search?q=Terapistime%20Anlatamadiklarim%20-%20Kendimizi%20Iyilestirmek%20Icin%20Anlattigimiz%20Gercekler%20Michelle%20M.%20May&tbm=isch;2335; ;
3334;Superiletisimciler: Baglantinin Gizli Dili Nasil Cozulur;Charles Duhigg;Superiletisimciler: Baglantinin Gizli Dili Nasil Cozulur. Charles Duhigg;yes;;;2025;338;category?;read?;-;📋;reread?;A-6;homelibrary;https://www.google.com/search?q=Superiletisimciler:%20Baglantinin%20Gizli%20Dili%20Nasil%20Cozulur%20Charles%20Duhigg;https://www.google.com/search?q=Superiletisimciler:%20Baglantinin%20Gizli%20Dili%20Nasil%20Cozulur%20Charles%20Duhigg&tbm=isch;2334; ;
3333;Her Zamanki Gibi: Degisen Dunyanin Hic Degismeyen Olgulari Uzerine Zamansiz Dersler;Morgan Housel;Her Zamanki Gibi: Degisen Dunyanin Hic Degismeyen Olgulari Uzerine Zamansiz Dersler. Morgan Housel;yes;;;2024;302;category?;read?;-;📋;reread?;C-9;homelibrary;https://www.google.com/search?q=Her%20Zamanki%20Gibi:%20Degisen%20Dunyanin%20Hic%20Degismeyen%20Olgulari%20Uzerine%20Zamansiz%20Dersler%20Morgan%20Housel;https://www.google.com/search?q=Her%20Zamanki%20Gibi:%20Degisen%20Dunyanin%20Hic%20Degismeyen%20Olgulari%20Uzerine%20Zamansiz%20Dersler%20Morgan%20Housel&tbm=isch;2333; ;
3332;Under a White Sky: Can we save the natural world in time?;Vladimir Propp;Under a White Sky: Can we save the natural world in time?. Vladimir Propp;n/a;;;2022;256;category?;read?;-;📋;reread?;F-7;house-2;https://www.google.com/search?q=Under%20a%20White%20Sky:%20Can%20we%20save%20the%20natural%20world%20in%20time?%20Vladimir%20Propp;https://www.google.com/search?q=Under%20a%20White%20Sky:%20Can%20we%20save%20the%20natural%20world%20in%20time?%20Vladimir%20Propp&tbm=isch;2332; ;
3331;Masalin Bicimbilimi;Vladimir Propp;Masalin Bicimbilimi. Vladimir Propp;yes;;;2024;272;category?;read?;-;📋;reread?;B-6;homelibrary;https://www.google.com/search?q=Masalin%20Bicimbilimi%20Vladimir%20Propp;https://www.google.com/search?q=Masalin%20Bicimbilimi%20Vladimir%20Propp&tbm=isch;2331; ;
3330;Sade Bir Hayat;Hwang BoReum;Sade Bir Hayat. Hwang BoReum;yes;;;2025;168;category?;read?;-;📋;reread?;E-7;homelibrary;https://www.google.com/search?q=Sade%20Bir%20Hayat%20Hwang%20BoReum;https://www.google.com/search?q=Sade%20Bir%20Hayat%20Hwang%20BoReum&tbm=isch;2330; ;
3329;Moda Praksisi;Otto Von Busch;Moda Praksisi. Otto Von Busch;no;;;2022;144;Consumer & Marketing;read?;-;tbr?;reread?;E-7;homelibrary;https://www.google.com/search?q=Moda%20Praksisi%20Otto%20Von%20Busch;https://www.google.com/search?q=Moda%20Praksisi%20Otto%20Von%20Busch&tbm=isch;2329; ;
3328;Modada Yavaslik;Solen Kipoz;Modada Yavaslik. Solen Kipoz;released;;yes;2020;240;Environment & Sustainable Living;✅;-;tbr?;reread?;E-7;homelibrary;https://www.google.com/search?q=Modada%20Yavaslik%20Solen%20Kipoz;https://www.google.com/search?q=Modada%20Yavaslik%20Solen%20Kipoz&tbm=isch;2328; ;
3327;Oyun ve Gerceklik;Donald W. Winnicott;Oyun ve Gerceklik. Donald W. Winnicott;yes;;;2021;208;category?;read?;-;📋;reread?;A-7;homelibrary;https://www.google.com/search?q=Oyun%20ve%20Gerceklik%20Donald%20W.%20Winnicott;https://www.google.com/search?q=Oyun%20ve%20Gerceklik%20Donald%20W.%20Winnicott&tbm=isch;2327; ;
3326;Ikinci Beyninizi Kurun - Dijital Yasaminizi Duzenleyip Yaraticiliginizi Artirmanin Kanitlanmis Yontemi;Tiago Forte;Ikinci Beyninizi Kurun - Dijital Yasaminizi Duzenleyip Yaraticiliginizi Artirmanin Kanitlanmis Yontemi. Tiago Forte;yes;;;2025;320;category?;read?;-;📋;reread?;E-6;homelibrary;https://www.google.com/search?q=Ikinci%20Beyninizi%20Kurun%20-%20Dijital%20Yasaminizi%20Duzenleyip%20Yaraticiliginizi%20Artirmanin%20Kanitlanmis%20Yontemi%20Tiago%20Forte;https://www.google.com/search?q=Ikinci%20Beyninizi%20Kurun%20-%20Dijital%20Yasaminizi%20Duzenleyip%20Yaraticiliginizi%20Artirmanin%20Kanitlanmis%20Yontemi%20Tiago%20Forte&tbm=isch;2326; ;
3325;Türkiye Debelenirken - Psiko-Politik Yuzlesmeler;Murat Paker;Türkiye Debelenirken - Psiko-Politik Yuzlesmeler. Murat Paker;yes;;;2016;413;category?;read?;-;📋;reread?;A-4;homelibrary;https://www.google.com/search?q=T%C3%BCrkiye%20Debelenirken%20-%20Psiko-Politik%20Yuzlesmeler%20Murat%20Paker;https://www.google.com/search?q=T%C3%BCrkiye%20Debelenirken%20-%20Psiko-Politik%20Yuzlesmeler%20Murat%20Paker&tbm=isch;2325; ;
3324;Evcillesmis Beyin;Bruce Hood;Evcillesmis Beyin. Bruce Hood;yes;;;2016;256;category?;read?;-;📋;reread?;F-4;homelibrary;https://www.google.com/search?q=Evcillesmis%20Beyin%20Bruce%20Hood;https://www.google.com/search?q=Evcillesmis%20Beyin%20Bruce%20Hood&tbm=isch;2324; ;
3323;Travmatize Toplum - Hile Yapmayi Nasil Yasaklar ve Uygarligimizi Kurtaririz;Fred Harrison;Travmatize Toplum - Hile Yapmayi Nasil Yasaklar ve Uygarligimizi Kurtaririz. Fred Harrison;n/a;;;2018;336;category?;read?;-;📋;reread?;F-5;house-2;https://www.google.com/search?q=Travmatize%20Toplum%20-%20Hile%20Yapmayi%20Nasil%20Yasaklar%20ve%20Uygarligimizi%20Kurtaririz%20Fred%20Harrison;https://www.google.com/search?q=Travmatize%20Toplum%20-%20Hile%20Yapmayi%20Nasil%20Yasaklar%20ve%20Uygarligimizi%20Kurtaririz%20Fred%20Harrison&tbm=isch;2323; ;
3322;Let Me Tell You What I Mean;Joan Didion;Let Me Tell You What I Mean. Joan Didion;yes;;;2022;192;category?;read?;-;📋;reread?;F-7;homelibrary;https://www.google.com/search?q=Let%20Me%20Tell%20You%20What%20I%20Mean%20Joan%20Didion;https://www.google.com/search?q=Let%20Me%20Tell%20You%20What%20I%20Mean%20Joan%20Didion&tbm=isch;2322; ;
3321;Power Play - Elon Musk, Tesla, and the Bet of the Century;Tim Higgins;Power Play - Elon Musk, Tesla, and the Bet of the Century. Tim Higgins;yes;;;2022;400;category?;read?;-;📋;reread?;F-7;homelibrary;https://www.google.com/search?q=Power%20Play%20-%20Elon%20Musk,%20Tesla,%20and%20the%20Bet%20of%20the%20Century%20Tim%20Higgins;https://www.google.com/search?q=Power%20Play%20-%20Elon%20Musk,%20Tesla,%20and%20the%20Bet%20of%20the%20Century%20Tim%20Higgins&tbm=isch;2321; ;
3320;Duygusal Savrulmalardan Kurtulmak - Hassas Tabiatlar Icin Kabul ve Kararlilik Terapisi (ACT);Patricia E. Zurita Ona;Duygusal Savrulmalardan Kurtulmak - Hassas Tabiatlar Icin Kabul ve Kararlilik Terapisi (ACT). Patricia E. Zurita Ona;yes;;;2021;264;category?;read?;-;📋;reread?;A-7;homelibrary;https://www.google.com/search?q=Duygusal%20Savrulmalardan%20Kurtulmak%20-%20Hassas%20Tabiatlar%20Icin%20Kabul%20ve%20Kararlilik%20Terapisi%20(ACT)%20Patricia%20E.%20Zurita%20Ona;https://www.google.com/search?q=Duygusal%20Savrulmalardan%20Kurtulmak%20-%20Hassas%20Tabiatlar%20Icin%20Kabul%20ve%20Kararlilik%20Terapisi%20(ACT)%20Patricia%20E.%20Zurita%20Ona&tbm=isch;2320; ;
